stn,date,sd_max,sd_max_time,sd_min,sd_min_time,sd_day_max,rn_day,swe,ta_avg,hm_avg,tw_avg,ws_avg,ta_sd_time,hm_sd_time,tw_sd_time,ws_sd_time
100.0,2024-02-05,45.4,2024-02-05 23:00:00,17.7,2024-02-05 00:00:00,27.7,26.1,26.1,-4.125,94.425,-4.676732045206008,3.8125,-3.8125,94.7375,-4.344039601417185,3.583333333333333
100.0,2024-02-06,45.5,2024-02-06 02:00:00,45.2,2024-02-06 00:00:00,0.2999999999999971,0.0,0.0,-4.425,90.825,-5.237249886318871,1.6,-6.566666666666666,92.93333333333334,-7.208902910020658,1.9333333333333336
100.0,2024-02-07,43.9,2024-02-07 09:00:00,42.5,2024-02-07 00:00:00,1.3999999999999986,0.0,0.0,-5.35,90.0375,-6.2007345870982284,1.2125,-4.51,92.01,-5.232181773930014,0.8800000000000001
100.0,2024-02-15,24.5,2024-02-15 18:00:00,10.3,2024-02-15 10:00:00,14.2,17.3,15.6,-0.6625000000000001,92.575,-1.4006631364435194,2.4000000000000004,-2.533333333333333,95.45555555555556,-3.0179750910961154,2.4444444444444446
100.0,2024-02-18,16.6,2024-02-18 02:00:00,16.5,2024-02-18 01:00:00,0.1000000000000014,2.6,0.0,4.0875,61.4375,0.6243508381152395,2.025,-1.6,70.35,-3.812474818388571,1.0
100.0,2024-02-20,17.7,2024-02-20 23:00:00,6.3,2024-02-20 04:00:00,11.4,4.5,4.499999999999999,-1.7999999999999998,97.8875,-2.103801151284596,0.3625,-1.89,97.895,-2.1935012022627687,0.105
100.0,2024-02-25,54.9,2024-02-25 09:00:00,53.7,2024-02-25 01:00:00,1.1999999999999955,1.8000000000000005,0.7,-4.2875,95.25,-4.78592855436608,1.4249999999999998,-4.477777777777778,96.28888888888888,-4.903431382175208,0.5555555555555556
100.0,2024-03-05,38.4,2024-03-06 00:00:00,35.5,2024-03-05 15:00:00,2.8999999999999986,2.5,2.0000000000000004,-0.8625,83.4,-2.2359007140555605,2.2375,-0.7,90.13,-1.6033677939645583,2.93
100.0,2024-03-06,38.9,2024-03-06 08:00:00,38.4,2024-03-06 00:00:00,0.5,0.0,0.0,-3.0875,86.32499999999999,-4.217246424070552,2.225,-2.0444444444444443,87.3777777777778,-3.1262184971352576,2.622222222222222
100.0,2024-03-12,34.0,2024-03-12 14:00:00,33.0,2024-03-12 10:00:00,1.0,0.0,0.0,-2.3125,77.7375,-4.059936625411355,1.6124999999999998,0.36,76.66,-1.556462982481232,2.52
100.0,2024-03-19,16.0,2024-03-20 00:00:00,2.7,2024-03-19 11:00:00,13.3,6.6,6.6000000000000005,0.8250000000000001,60.9875,-1.9204112123049235,5.4,0.6071428571428574,81.6857142857143,-0.956227351307846,5.314285714285715
100.0,2024-03-20,27.0,2024-03-20 03:00:00,16.0,2024-03-20 00:00:00,11.0,5.8,5.4,-3.975,77.6625,-5.623104194221458,1.9,-3.1,92.95,-3.769110713906688,2.3
100.0,2024-03-25,4.0,2024-03-26 00:00:00,0.0,2024-03-25 15:00:00,4.0,8.8,8.2,1.525,94.975,0.9848556510306472,3.3,0.43,95.38,-0.0730254445950198,3.4200000000000004
100.0,2024-03-26,19.7,2024-03-26 11:00:00,4.0,2024-03-26 00:00:00,15.7,18.0,18.000000000000004,-1.4125,92.0875,-2.165619737787772,1.7875,-0.7333333333333333,94.91666666666669,-1.26879220825055,3.266666666666666
100.0,2024-11-28,14.1,2024-11-28 11:00:00,10.8,2024-11-28 07:00:00,3.299999999999999,0.4,0.4,-4.199999999999999,84.23750000000001,-5.413177626504542,7.199999999999999,-3.52,90.68,-4.345416710446258,5.5200000000000005
100.0,2024-11-30,3.2,2024-11-30 05:00:00,3.0,2024-11-30 04:00:00,0.2000000000000001,0.0,0.0,-0.4500000000000002,77.1375,-2.2585458396801528,5.425,-5.300000000000001,81.35,-6.677434153644255,3.8
100.0,2024-12-11,0.4,2024-12-11 17:00:00,0.0,2024-12-11 15:00:00,0.4,0.0,0.0,-2.4,81.65,-3.798024131338608,1.075,-1.0666666666666669,92.59999999999998,-1.779605738128069,1.7
100.0,2024-12-21,9.1,2024-12-21 10:00:00,0.0,2024-12-21 01:00:00,9.1,2.2,2.2,-5.262499999999999,84.0125,-6.45137401362631,4.225,-3.75,91.76,-4.495820207141021,3.66
100.0,2024-12-28,2.5,2024-12-28 03:00:00,2.4,2024-12-28 02:00:00,0.1,0.0,0.0,-9.35,56.4375,-11.408549637834438,5.3500000000000005,-9.6,74.1,-11.136166736558833,5.15
100.0,2024-12-31,0.8,2024-12-31 03:00:00,0.6,2024-12-31 02:00:00,0.2,0.0,0.0,-3.6375,47.25,-6.619517552900448,5.0875,-1.3,79.05,-2.978211995808951,6.15
100.0,2025-01-01,0.6,2025-01-01 17:00:00,0.4,2025-01-01 14:00:00,0.1999999999999999,0.0,0.0,-2.825,69.71249999999999,-4.955808715773082,5.2125,-0.05,64.07499999999999,-2.7653018066553408,6.7
100.0,2025-01-03,0.8,2025-01-03 01:00:00,0.6,2025-01-03 00:00:00,0.2,0.0,0.0,-7.0375000000000005,45.65,-9.507768503496536,4.2375,-6.55,39.75,-9.27129044436496,3.7
100.0,2025-01-04,1.0,2025-01-04 14:00:00,0.8,2025-01-04 13:00:00,0.1999999999999999,0.0,0.0,-5.925,58.3875,-8.26804023108544,3.375,-1.25,30.95,-5.208700656228784,4.1
100.0,2025-01-05,1.7,2025-01-05 17:00:00,0.0,2025-01-05 11:00:00,1.7,0.5,0.5,-3.4125,87.03750000000001,-4.415293874736747,3.1500000000000004,-2.128571428571429,90.91428571428573,-2.9541722703113047,4.214285714285714
100.0,2025-01-06,15.3,2025-01-06 15:00:00,1.5,2025-01-06 01:00:00,13.8,6.800000000000001,6.8,-3.7625,88.86250000000001,-4.667647253658844,3.0250000000000004,-1.9466666666666668,92.98,-2.6238635767951517,2.4266666666666667
100.0,2025-01-09,0.6,2025-01-09 18:00:00,0.2,2025-01-09 11:00:00,0.3999999999999999,0.0,0.0,-16.175,48.6625,-17.227357889804352,6.3875,-14.6875,35.0,-15.685198381188876,7.1375
100.0,2025-01-14,4.8,2025-01-14 10:00:00,0.0,2025-01-14 04:00:00,4.8,1.1,1.1,-2.4000000000000004,79.875,-3.9332648466417206,5.225,-2.2142857142857144,92.62857142857142,-2.913523025905842,5.628571428571428
100.0,2025-01-17,0.4,2025-01-17 17:00:00,0.0,2025-01-17 16:00:00,0.4,0.0,0.0,-7.649999999999999,69.94999999999999,-9.66626669649576,2.0375,0.75,35.4,-3.524429386881255,3.75
100.0,2025-02-07,1.2,2025-02-07 10:00:00,0.0,2025-02-07 07:00:00,1.2,0.1,0.0,-14.825,67.9125,-16.02899653743638,4.324999999999999,-13.2,86.925,-14.064321041383888,2.275
100.0,2025-03-16,14.0,2025-03-17 00:00:00,5.0,2025-03-16 02:00:00,9.0,6.199999999999999,6.2,-1.3,92.4375,-2.023626154977236,2.9000000000000004,-1.0739130434782609,92.17391304347828,-1.817482649618964,2.7086956521739127
100.0,2025-03-17,39.0,2025-03-17 06:00:00,14.0,2025-03-17 00:00:00,25.0,16.400000000000002,16.3,-3.7125,72.1125,-5.594188396472831,2.9,-4.914285714285714,95.11428571428571,-5.420811846392842,2.314285714285714
100.0,2025-03-18,56.7,2025-03-18 21:00:00,26.1,2025-03-18 04:00:00,30.6,23.4,23.4,-5.5875,85.25,-6.7131733032515415,1.7125,-4.383333333333333,84.86111111111111,-5.550117210830583,2.0666666666666664
101.0,2020-01-01,0.2,2020-01-01 10:00:00,0.0,2020-01-01 09:00:00,0.2,0.0,0.0,-4.324999999999999,73.25,-6.168917754128012,0.6000000000000001,-5.800000000000001,80.4,-7.213377762831598,0.45
101.0,2020-01-19,0.3,2020-01-19 14:00:00,0.0,2020-01-19 13:00:00,0.3,1.2000000000000002,1.1,-1.225,83.4375,-2.5767290175891944,0.625,1.8,85.35,0.4866152930747142,2.1
101.0,2020-02-04,1.8,2020-02-04 21:00:00,0.0,2020-02-04 19:00:00,1.8,0.8,0.8,-2.0875,59.3,-4.9129887743653855,1.625,1.5666666666666669,82.76666666666667,0.059084570489024,1.9
101.0,2020-12-13,5.8,2020-12-13 15:00:00,0.0,2020-12-13 08:00:00,5.8,4.5,4.5,-2.5625,79.2125,-4.103657171059764,0.9375,-0.7749999999999999,89.5625,-1.7007744343578168,0.4499999999999999
101.0,2020-12-22,1.0,2020-12-22 07:00:00,0.5,2020-12-22 05:00:00,0.5,0.1,0.1,-2.7625,83.8125,-4.1183275113691655,0.375,-5.933333333333333,90.73333333333332,-6.722762838942259,0.2
101.0,2021-01-04,1.6,2021-01-05 00:00:00,0.0,2021-01-04 22:00:00,1.6,0.6,0.6,-5.6125,58.85,-8.066327822935781,0.5625,-2.333333333333333,79.63333333333334,-3.902088560581003,0.9666666666666668
101.0,2021-01-05,1.7,2021-01-05 02:00:00,1.6,2021-01-05 01:00:00,0.0999999999999998,0.1,0.0,-5.6,56.625,-7.905321813879403,1.275,-3.4,88.6,-4.370117451236349,0.7
101.0,2021-01-06,4.1,2021-01-07 00:00:00,0.0,2021-01-06 21:00:00,4.1,1.6,1.6,-8.962499999999999,61.2625,-10.832804898486728,1.2125,-6.2,85.39999999999999,-7.303967833981213,1.475
101.0,2021-01-07,4.7,2021-01-07 01:00:00,4.1,2021-01-07 00:00:00,0.6000000000000005,0.6,0.5999999999999999,-13.825,42.650000000000006,-15.23685556369976,3.225,-6.6,80.15,-7.946290762351307,3.25
101.0,2021-01-12,3.3,2021-01-12 19:00:00,0.5,2021-01-12 12:00:00,2.8,1.0,1.0,-8.5,82.6,-9.67222015142768,0.3,-4.2250000000000005,68.9125,-6.248847425725041,0.6125
101.0,2021-01-17,0.9,2021-01-18 00:00:00,0.0,2021-01-17 23:00:00,0.9,0.2,0.2,-6.5375000000000005,56.575,-8.899875786165872,1.4,-4.199999999999999,82.44999999999999,-5.546420365399898,1.2
101.0,2021-01-18,4.6,2021-01-18 14:00:00,0.9,2021-01-18 00:00:00,3.7,3.5,3.3999999999999995,-4.8125,67.3,-6.7021964079322895,1.8875,-4.613333333333333,90.79333333333334,-5.42041055603753,0.8066666666666666
101.0,2021-01-28,2.1,2021-01-28 13:00:00,0.0,2021-01-28 10:00:00,2.1,2.2,2.1,-3.65,59.06249999999999,-5.958995826233839,2.875,-0.975,85.575,-2.1646895914091444,1.9
101.0,2021-01-30,2.1,2021-01-30 11:00:00,0.0,2021-01-30 09:00:00,2.1,1.4,1.2,-6.0375,78.125,-7.521460122829778,0.6125,-7.533333333333334,82.13333333333334,-8.78124694149391,0.5
101.0,2021-02-03,4.3,2021-02-04 00:00:00,0.0,2021-02-03 22:00:00,4.3,2.6,2.5,-4.3625,58.1875,-6.9005054300021005,1.675,-1.4333333333333336,90.66666666666669,-2.276930956559044,2.066666666666667
101.0,2021-02-04,8.7,2021-02-04 02:00:00,4.3,2021-02-04 00:00:00,4.4,2.3000000000000003,2.3000000000000003,-4.1875,56.2625,-6.837029887785385,1.4500000000000002,-1.6666666666666667,95.73333333333332,-2.135966220075538,2.1333333333333333
101.0,2021-02-06,0.3,2021-02-06 03:00:00,0.1,2021-02-06 01:00:00,0.1999999999999999,0.0,0.0,6.5375,65.425,3.35922252239618,2.025,4.366666666666666,63.66666666666666,1.2382850672564645,3.0666666666666664
101.0,2021-03-01,11.3,2021-03-02 00:00:00,0.0,2021-03-01 16:00:00,11.3,69.69999999999999,14.100000000000003,2.9125,94.1625,2.2885513492130607,2.275,0.5666666666666667,97.21111111111112,0.2107000655784505,2.388888888888889
101.0,2021-03-02,11.9,2021-03-02 02:00:00,11.3,2021-03-02 00:00:00,0.5999999999999996,2.2,0.3999999999999999,0.9249999999999998,78.825,-0.8864316088784019,1.3125,-0.2666666666666666,96.16666666666669,-0.703366893059,1.9333333333333331
101.0,2021-03-04,1.7,2021-03-04 08:00:00,1.6,2021-03-04 07:00:00,0.0999999999999998,0.0,0.0,3.2875,82.125,1.555567720504862,0.7,-0.6,96.55,-1.0075951719266325,0.95
101.0,2021-12-18,2.9,2021-12-19 00:00:00,0.0,2021-12-18 17:00:00,2.9,1.1,0.9000000000000001,-7.2875,64.85,-9.078491733787152,1.2125,-4.3125,83.0375,-5.613761960629331,1.2625
101.0,2021-12-19,5.8,2021-12-19 02:00:00,2.9,2021-12-19 00:00:00,2.9,1.3,1.3,-1.2125,59.462500000000006,-4.095268575635132,1.8625,-4.0,94.1,-4.581428255513497,1.0666666666666669
101.0,2021-12-29,0.4,2021-12-29 08:00:00,0.0,2021-12-29 05:00:00,0.4,0.6000000000000001,0.4,-0.825,71.75,-3.0267166186116423,1.4874999999999998,-4.6,89.27499999999999,-5.5013672952206285,0.6749999999999999
101.0,2022-01-19,2.7,2022-01-19 14:00:00,0.0,2022-01-19 11:00:00,2.7,2.2,1.7000000000000002,-6.75,79.0,-8.115633256998837,0.675,-4.699999999999999,77.025,-6.2658135039019935,0.7749999999999999
101.0,2022-02-01,1.1,2022-02-01 09:00:00,0.0,2022-02-01 00:00:00,1.1,0.6,0.6,-1.2,69.1375,-3.531075429187032,1.8,-1.7,79.8,-3.2867097710961715,1.63
101.0,2022-02-21,0.2,2022-02-21 15:00:00,0.0,2022-02-21 14:00:00,0.2,0.6,0.5,-4.5625,56.6625,-7.135914108802268,1.625,1.0,72.7,-1.1787122791329263,2.9000000000000004
101.0,2022-03-19,0.4,2022-03-19 08:00:00,0.0,2022-03-19 07:00:00,0.4,11.5,1.9,3.5375000000000005,78.0875,1.561292514796928,1.85,1.1,98.5,0.8550572807389649,0.95
101.0,2022-12-03,1.0,2022-12-03 11:00:00,0.0,2022-12-03 07:00:00,1.0,1.0,1.0,0.675,69.75,-1.7325191174827403,1.425,-1.82,86.14,-2.97235673543355,0.56
101.0,2022-12-13,0.6,2022-12-13 20:00:00,0.0,2022-12-13 19:00:00,0.6,0.2,0.1,0.4875000000000002,60.3,-2.3835383312628022,3.1625,-0.3,72.15,-2.463312144467883,4.6
101.0,2022-12-15,6.3,2022-12-15 17:00:00,0.0,2022-12-15 07:00:00,6.3,3.6,3.4000000000000004,-6.725,83.75,-7.821730078264811,0.6625,-6.4,84.19090909090909,-7.556323743689028,0.4181818181818181
101.0,2022-12-21,4.8,2022-12-21 14:00:00,0.0,2022-12-21 06:00:00,4.8,4.1,3.7,-2.3,86.4375,-3.413294961062531,0.6375,-2.355555555555556,91.9,-3.1099003091151416,0.2666666666666666
101.0,2022-12-28,3.0,2022-12-28 06:00:00,2.8,2022-12-28 04:00:00,0.2000000000000001,0.1,0.1,-5.375,63.4875,-7.607592765847508,1.3375,-7.733333333333334,95.73333333333336,-8.191038990902832,0.5666666666666667
101.0,2023-01-01,1.5,2023-01-01 02:00:00,1.4,2023-01-01 01:00:00,0.1,0.0,0.0,-2.6375,62.150000000000006,-5.268856455584596,0.9875,-2.9,89.0,-3.851443015940896,0.45
101.0,2023-01-06,1.6,2023-01-07 00:00:00,0.0,2023-01-06 23:00:00,1.6,1.1,1.0,-3.375,73.91250000000001,-5.348354166739614,0.7375,-0.4,90.9,-1.2438466899239238,1.0
101.0,2023-01-07,5.6,2023-01-07 02:00:00,1.6,2023-01-07 00:00:00,4.0,3.6,3.3999999999999995,0.3,89.61250000000001,-0.6645300199235673,1.025,-0.6,98.06666666666668,-0.8860972703595019,0.6333333333333333
101.0,2023-01-15,4.2,2023-01-15 13:00:00,0.0,2023-01-15 06:00:00,4.2,13.2,9.9,0.8500000000000001,93.4875,0.2101082713814788,1.8,0.8375,99.6,0.6837895035919522,1.475
101.0,2023-01-17,2.9,2023-01-18 00:00:00,2.6,2023-01-17 19:00:00,0.2999999999999998,0.0,0.0,-5.012499999999999,79.5,-6.49502895776134,1.0875,-3.483333333333333,85.58333333333333,-4.649048614064841,0.95
101.0,2023-01-18,3.1,2023-01-18 04:00:00,2.9,2023-01-18 02:00:00,0.2000000000000001,0.0,0.0,-3.825,78.525,-5.437113804180935,0.9625,-4.833333333333333,93.46666666666664,-5.453782166487586,0.3666666666666667
101.0,2023-01-19,4.8,2023-01-20 00:00:00,2.5,2023-01-19 15:00:00,2.3,0.6000000000000001,0.6000000000000001,-4.2875000000000005,82.44999999999999,-5.648872319791143,1.0375,-1.04,77.22999999999999,-2.808829657629538,1.0100000000000002
101.0,2023-01-20,7.0,2023-01-20 01:00:00,4.8,2023-01-20 00:00:00,2.2,1.3,1.2,-3.7375,51.400000000000006,-6.53083240858115,2.45,-1.15,95.3,-1.653221331217369,0.65
101.0,2023-01-23,4.3,2023-01-23 09:00:00,4.2,2023-01-23 08:00:00,0.0999999999999996,0.0,0.0,-1.7999999999999998,63.0,-4.400970728733212,1.7375,-5.7,93.35,-6.3200550499155685,0.3
101.0,2023-01-25,2.8,2023-01-25 05:00:00,2.7,2023-01-25 04:00:00,0.0999999999999996,0.0,0.0,-13.0,49.5375,-14.668228630960574,1.475,-18.95,62.55,-19.99977151713415,1.6
101.0,2023-01-26,3.4,2023-01-26 11:00:00,2.7,2023-01-26 07:00:00,0.6999999999999997,0.1,0.1,-7.637499999999999,70.5125,-9.389204880984256,0.6125,-8.979999999999999,74.4,-10.542380143277862,0.9399999999999998
101.0,2023-01-29,6.0,2023-01-29 20:00:00,2.5,2023-01-29 15:00:00,3.5,1.4,1.4,-5.9750000000000005,77.1875,-7.521498734090981,1.0875,-0.4333333333333333,74.0,-2.4299990720726483,1.5333333333333334
101.0,2023-02-01,3.4,2023-02-01 04:00:00,3.3,2023-02-01 03:00:00,0.1,0.0,0.0,-0.8250000000000001,62.85000000000001,-3.634786719258637,1.3125,-4.8,86.65,-5.870578769079104,0.55
101.0,2023-02-02,1.6,2023-02-02 06:00:00,1.5,2023-02-02 05:00:00,0.1,0.0,0.0,-3.912500000000001,61.00000000000001,-6.505268302180886,0.9875,-8.55,84.85,-9.629646283617069,0.4499999999999999
101.0,2023-02-10,0.7,2023-02-10 09:00:00,0.0,2023-02-10 07:00:00,0.7,1.1,0.3999999999999999,1.9375,81.475,0.2732509173941735,1.175,0.5666666666666668,93.23333333333332,-0.1101402255311638,0.4000000000000001
101.0,2023-12-30,8.0,2023-12-30 19:00:00,0.0,2023-12-30 11:00:00,8.0,9.9,7.300000000000001,-1.9625,92.7625,-2.655091398585948,0.5375,-0.8555555555555556,91.36666666666667,-1.6646789752161293,0.1666666666666666
101.0,2024-01-09,3.0,2024-01-09 17:00:00,0.0,2024-01-09 11:00:00,3.0,1.8,1.2,-2.5,79.3,-4.021425262420831,0.5125,-1.6285714285714286,85.71428571428571,-2.8370949215927617,0.2714285714285714
101.0,2024-01-14,2.6,2024-01-14 21:00:00,0.0,2024-01-14 13:00:00,2.6,2.7,2.3,-4.075,86.875,-5.12528807103157,0.425,-1.9888888888888887,89.12222222222222,-2.946838751633295,0.7444444444444445
101.0,2024-01-17,2.6,2024-01-17 20:00:00,0.0,2024-01-17 14:00:00,2.6,4.5,3.5,-2.575,85.15,-3.767049613403554,0.3875,-0.5571428571428572,89.54285714285716,-1.5048164868878693,0.2714285714285714
101.0,2024-02-05,1.3,2024-02-05 23:00:00,0.0,2024-02-05 18:00:00,1.3,1.2,0.9000000000000002,1.9625,71.475,-0.4407761188914015,3.075,-0.5833333333333334,89.13333333333333,-1.5650091350955864,1.6833333333333336
101.0,2024-02-21,2.8,2024-02-22 00:00:00,0.0,2024-02-21 19:00:00,2.8,6.9,1.6,1.125,85.875,-0.1394570933370936,2.3875,0.0499999999999999,86.06666666666666,-1.173619050420364,1.95
101.0,2024-02-23,2.1,2024-02-23 02:00:00,1.6,2024-02-23 00:00:00,0.5,0.4,0.4,0.6000000000000001,62.462500000000006,-2.306227448948213,3.0125,-1.5,84.0,-2.8294324157159765,1.7333333333333334
101.0,2024-02-24,1.4,2024-02-25 00:00:00,0.0,2024-02-24 21:00:00,1.4,1.9,1.3,0.6999999999999998,70.325,-1.721141365128115,1.85,0.125,94.57500000000002,-0.441641234927032,1.3
101.0,2024-02-25,4.1,2024-02-25 08:00:00,1.4,2024-02-25 00:00:00,2.7,1.7,1.3,1.9125,82.55,0.326513965933849,0.675,-0.0555555555555555,95.25555555555556,-0.5671783750915288,1.0444444444444445
101.0,2024-11-27,1.1,2024-11-27 07:00:00,0.0,2024-11-27 05:00:00,1.1,3.4000000000000004,1.1,-0.2375,82.75,-1.688421430674124,2.0875000000000004,-0.0999999999999999,88.66666666666667,-1.125335328823175,2.9333333333333336
101.0,2025-01-05,6.8,2025-01-05 15:00:00,0.0,2025-01-05 07:00:00,6.8,5.1,5.0,-1.6625,89.85,-2.538408859252267,0.3,-1.7444444444444445,91.56666666666666,-2.5270502662611354,0.3777777777777777
101.0,2025-01-06,9.4,2025-01-06 06:00:00,6.3,2025-01-06 01:00:00,3.1000000000000005,3.7,3.3000000000000003,0.3,78.05000000000001,-1.3860421593924133,1.475,0.05,97.28333333333332,-0.2979943277157169,0.5833333333333334
101.0,2025-01-13,1.9,2025-01-13 19:00:00,1.2,2025-01-13 09:00:00,0.7,0.0,0.0,-5.762499999999999,88.85,-6.701847288597793,0.5125,-4.281818181818182,84.01818181818182,-5.560912849081007,0.4818181818181817
101.0,2025-01-14,2.5,2025-01-14 05:00:00,1.8,2025-01-14 02:00:00,0.7,0.8,0.5,1.1749999999999998,68.9,-1.1908174174998674,1.4249999999999998,-0.65,94.85,-1.18945077835348,0.3
101.0,2025-01-15,0.6,2025-01-15 05:00:00,0.5,2025-01-15 04:00:00,0.0999999999999999,0.0,0.0,-4.325,40.25,-7.468302262231888,1.7875,-4.0,46.75,-7.0319610264157815,2.6
101.0,2025-01-16,0.7,2025-01-16 18:00:00,0.4,2025-01-16 16:00:00,0.2999999999999999,0.1,0.1,-5.85,83.3125,-7.038189651339193,0.675,-2.1333333333333333,88.33333333333333,-3.1447102137109098,0.9666666666666668
101.0,2025-01-31,5.0,2025-01-31 23:00:00,4.4,2025-01-31 14:00:00,0.5999999999999996,0.6000000000000001,0.6000000000000001,-1.5499999999999998,86.8,-2.6814955586238067,0.075,-1.5,86.08999999999999,-2.6822397546708747,0.2799999999999999
101.0,2025-02-03,0.8,2025-02-03 07:00:00,0.7,2025-02-03 06:00:00,0.1,0.0,0.0,-3.125,44.2375,-6.267083894160544,3.5375,-2.1,53.3,-5.150822158631229,2.8
101.0,2025-03-18,8.4,2025-03-18 08:00:00,0.0,2025-03-18 02:00:00,8.4,5.9,4.1,1.2374999999999998,78.525,-0.6036592113882678,1.7625000000000002,-0.4714285714285714,90.08571428571427,-1.3802544279816655,1.257142857142857
102.0,2020-12-20,0.2,2020-12-20 03:00:00,0.0,2020-12-20 02:00:00,0.2,0.0,0.0,0.675,67.1125,-1.907013539053476,1.45,-0.65,65.30000000000001,-3.2381557517207664,2.25
102.0,2020-12-31,5.9,2020-12-31 15:00:00,0.0,2020-12-31 10:00:00,5.9,3.6000000000000005,3.2,-3.725,69.1375,-5.806155352992983,5.95,-4.783333333333333,87.08333333333333,-5.824658767055554,3.016666666666666
102.0,2021-01-01,5.5,2021-01-01 03:00:00,4.1,2021-01-01 01:00:00,1.4000000000000004,0.6000000000000001,0.6000000000000001,-1.1125,65.875,-3.603065612902317,3.7875,-1.7333333333333332,80.2,-3.228241988593445,3.5333333333333337
102.0,2021-01-04,1.9,2021-01-04 19:00:00,0.0,2021-01-04 18:00:00,1.9,3.2,0.3999999999999999,-2.125,80.05000000000001,-3.684202219839417,4.0875,-2.75,94.5,-3.30902250781704,6.05
102.0,2021-01-08,5.2,2021-01-08 13:00:00,0.0,2021-01-08 10:00:00,5.2,3.0,1.7,-9.3,76.7125,-10.738556449862594,7.387499999999999,-10.6,88.19999999999999,-11.456760141217586,3.425
102.0,2021-01-09,8.3,2021-01-09 16:00:00,0.0,2021-01-09 01:00:00,8.3,5.3,4.9,-7.862500000000001,85.23750000000001,-8.935329398221182,3.5125,-9.43125,85.96875,-10.422322295815936,3.25
102.0,2021-01-10,14.3,2021-01-10 14:00:00,5.4,2021-01-10 10:00:00,8.9,8.2,6.199999999999999,-5.0125,77.3375,-6.587364069953097,3.275,-4.08,87.98,-5.056168801357346,5.38
102.0,2021-01-14,2.4,2021-01-14 05:00:00,2.3,2021-01-14 04:00:00,0.1,0.0,0.0,1.4499999999999995,41.55,-2.6244721483786617,3.9875,-1.0,44.400000000000006,-4.589079337944952,0.0
102.0,2021-01-17,2.1,2021-01-17 14:00:00,0.0,2021-01-17 11:00:00,2.1,1.4,1.4,-2.0625,59.3625,-4.810935964902365,5.1875,-2.9,86.39999999999999,-4.018129999907709,2.325
102.0,2021-02-02,1.4,2021-02-02 22:00:00,0.0,2021-02-02 17:00:00,1.4,0.3,0.2,-5.5375,65.25,-7.648759979623454,6.1000000000000005,-6.066666666666666,78.91666666666667,-7.522115372396468,2.1166666666666667
102.0,2021-12-18,3.4,2021-12-18 12:00:00,0.0,2021-12-18 10:00:00,3.4,3.6000000000000005,2.2,0.6124999999999999,67.1,-1.892118214598923,6.5125,0.9666666666666668,80.7,-0.3180279071951988,5.833333333333333
102.0,2021-12-26,1.1,2021-12-27 00:00:00,0.0,2021-12-26 23:00:00,1.1,1.3,0.4999999999999999,-6.6875,75.82499999999999,-8.282690004684216,8.2625,-4.65,86.6,-5.727427072581657,4.1
102.0,2021-12-27,1.7,2021-12-27 03:00:00,1.1,2021-12-27 00:00:00,0.5999999999999999,0.4,0.2999999999999999,-0.0999999999999999,68.925,-2.5011640532446555,3.5875000000000004,-4.875,83.375,-6.124260224318988,3.8
102.0,2022-01-13,7.5,2022-01-13 03:00:00,0.0,2022-01-13 00:00:00,7.5,3.3,3.3,-2.7875,57.0125,-5.525066693681501,9.1,-3.3000000000000003,94.275,-3.872848372164731,2.275
102.0,2022-01-17,1.2,2022-01-17 12:00:00,0.0,2022-01-17 11:00:00,1.2,0.7,0.3999999999999999,-1.6875,51.4625,-4.759888837797206,7.1875,-0.5,91.8,-1.280317242160178,4.15
102.0,2022-03-19,1.0,2022-03-19 05:00:00,0.0,2022-03-19 04:00:00,1.0,11.2,1.0,2.8375000000000004,81.45,1.1849948889894766,4.925,0.45,95.8,-0.0188969240766802,1.5
102.0,2022-12-01,4.5,2022-12-01 15:00:00,0.0,2022-12-01 06:00:00,4.5,3.7,3.1000000000000005,-2.6625,75.225,-4.4848552139887525,4.137499999999999,-3.86,78.85000000000001,-5.4124199500151615,2.88
102.0,2022-12-02,3.1,2022-12-02 02:00:00,2.7,2022-12-02 00:00:00,0.3999999999999999,1.2000000000000002,0.7999999999999999,-0.85,62.0625,-3.525579704554615,4.2875,-2.766666666666667,85.2,-3.978127193520149,6.3
102.0,2022-12-13,1.1,2022-12-13 16:00:00,0.0,2022-12-13 15:00:00,1.1,0.9,0.5,0.275,65.675,-2.3062456561637523,9.85,0.3999999999999999,85.5,-0.875744947747668,10.15
102.0,2022-12-15,1.6,2022-12-15 02:00:00,0.0,2022-12-15 01:00:00,1.6,0.7999999999999999,0.7,-1.175,78.67500000000001,-2.742144785456527,6.049999999999999,-1.85,94.45,-2.4163026237887117,2.4
102.0,2022-12-17,5.0,2022-12-17 06:00:00,0.0,2022-12-17 04:00:00,5.0,4.1,2.9,-4.7875,77.82499999999999,-6.314859051979519,6.8,-4.166666666666667,93.96666666666664,-4.757287449364644,2.7
102.0,2022-12-18,1.6,2022-12-18 19:00:00,0.0,2022-12-18 14:00:00,1.6,0.6000000000000001,0.5,-5.325,70.28750000000001,-7.2500855776816895,7.975,-5.883333333333333,77.06666666666666,-7.436312399050685,6.75
102.0,2022-12-19,1.0,2022-12-19 21:00:00,0.0,2022-12-19 13:00:00,1.0,0.2,0.2,-4.637499999999999,76.35,-6.32945994638026,3.0,-3.9,73.7,-5.777253358123037,2.533333333333333
